id_marks,id_targets,timestamps,ranges,azimuths,elevations,dopplers,powers,type,beam_ids,encoder_radian
25506,0,2.08E+05,40710,0.98518,0.0066594,0,1858,0,-1,0.93266
25509,0,2.08E+05,42391,1.2257,0.0073286,0,1949,0,-1,0.96948
25538,0,2.09E+05,6001,1.3862,0.30377,0,316,0,-1,1.1167
25552,0,2.09E+05,95025,1.3761,0.046127,0,1006,0,-1,1.1413
25550,0,2.09E+05,1.69E+05,1.3245,0.029179,2,18,0,-1,1.1658
25544,0,2.09E+05,29412,1.3392,0.050636,0,1.36E+05,0,-1,1.172
25611,0,2.09E+05,34179,1.6178,0.0046142,0,904,0,-1,1.3438
25608,0,2.09E+05,4950,1.1977,0.30625,0,1730,0,-1,1.356
25609,0,2.09E+05,26250,1.3704,0.0037756,0,38957,0,-1,1.399
25610,0,2.09E+05,32065,1.2025,0.004609,0,11676,0,-1,1.399
25623,0,2.09E+05,28915,1.6844,0.010076,0,14493,0,-1,1.4481
25645,0,2.09E+05,29850,1.6144,0.013012,0,786,0,-1,1.5401
25662,0,2.09E+05,26552,1.6313,0.010285,0,4.97E+05,0,-1,1.6444
25683,0,2.10E+05,33005,1.6006,0.020126,0,140,0,-1,1.6751
25663,0,2.10E+05,28346,1.7361,0.011932,0,72697,0,-1,1.7426
25708,0,2.10E+05,2.84E+05,1.7346,0.040797,0,15,0,-1,1.761
25713,0,2.10E+05,27529,1.6581,0.010316,0,16665,0,-1,1.7978
25721,0,2.10E+05,31275,1.6978,0.0095805,0,510,0,-1,1.8224
25723,0,2.10E+05,30695,1.7,0.11561,0,284,0,-1,1.8592
25737,0,2.10E+05,29391,1.9036,0.012627,0,487,0,-1,1.8837
25736,0,2.10E+05,26077,1.758,0.010459,0,15766,0,-1,1.8899
25740,0,2.10E+05,22781,1.9653,0.13793,0,254,0,-1,1.9205
25753,0,2.10E+05,28416,2.2165,0.009528,0,1786,0,-1,1.9574
25763,0,2.10E+05,26801,1.9796,0.0051043,0,4852,0,-1,2.0494
25798,0,2.10E+05,28447,2.0453,0.023524,0,167,0,-1,2.1598
25825,0,2.11E+05,28275,2.4137,0.043155,0,428,0,-1,2.2826
25827,0,2.11E+05,31656,2.5899,0.075132,0,480,0,-1,2.3501
25828,0,2.11E+05,26476,2.3406,0.050102,1,1461,0,-1,2.3501
25837,0,2.11E+05,31125,2.2157,0.02785,0,198,0,-1,2.3746
25831,0,2.11E+05,56003,2.2733,0.073131,1,459,0,-1,2.3807
25852,0,2.11E+05,59625,2.2968,0.0099826,0,1161,0,-1,2.436
25873,0,2.11E+05,59925,2.7327,0.0040434,0,22469,0,-1,2.528
25874,0,2.11E+05,48587,2.6094,0.094169,1,308,0,-1,2.5587
25865,0,2.11E+05,10354,2.6911,0.20908,0,535,0,-1,2.571
25894,0,2.11E+05,27840,2.7623,0.05177,0,819,0,-1,2.62
25889,0,2.11E+05,1.51E+05,2.7213,0.049113,1,3447,0,-1,2.62
25922,0,2.11E+05,1.18E+05,2.8597,0.036593,0,724,0,-1,2.7243
25918,0,2.11E+05,58134,2.997,0.016354,0,229,0,-1,2.7366
25927,0,2.11E+05,22305,2.9486,0.11432,0,33560,0,-1,2.798
25943,0,2.11E+05,35398,3.1353,0.10155,0,301,0,-1,2.8655
25955,0,2.11E+05,33525,2.965,0.050937,0,615,0,-1,2.9391
25973,0,2.12E+05,1.16E+05,2.8998,0.054571,1,24,0,-1,3.0066
25978,0,2.12E+05,1.11E+05,2.8921,0.066911,0,16,0,-1,3.0434
26101,0,2.13E+05,1.82E+05,3.9564,0.023618,3,16,0,-1,3.7736
26138,0,2.13E+05,1.26E+05,3.9443,0.011771,1,11,0,-1,3.9761
26162,0,2.13E+05,1.40E+05,4.261,0.053108,0,8,0,-1,4.1049
26168,0,2.13E+05,2.01E+05,4.2946,0.029322,0,24,0,-1,4.1786
26174,0,2.14E+05,4556.9,4.2774,0.34135,0,1775,0,-1,4.1786
26185,0,2.14E+05,9871.2,4.4057,0.22619,0,7033,0,-1,4.2583
26193,0,2.14E+05,1.09E+05,4.3544,0.050734,0,19,0,-1,4.2829
26203,0,2.14E+05,5559.1,4.3997,0.32473,0,280,0,-1,4.3565
26220,0,2.14E+05,2.19E+05,4.5004,0.040438,0,22,0,-1,4.4301
26223,0,2.14E+05,10723,4.7379,0.16716,0,5.46E+06,0,-1,4.4608
26224,0,2.14E+05,1784.4,4.4815,0.30748,0,4.48E+05,0,-1,4.5038
26267,0,2.14E+05,30610,4.5497,0.032054,0,124,0,-1,4.6633
26283,0,2.14E+05,36219,4.68,0.015942,0,154,0,-1,4.7308
26279,0,2.14E+05,12667,4.9207,0.20131,0,1774,0,-1,4.7553
26291,0,2.14E+05,1.18E+05,5.0014,0.081856,1,4,0,-1,4.7615
26289,0,2.14E+05,52125,5.0743,0.021692,0,2.69E+05,0,-1,4.7737
26290,0,2.14E+05,36827,4.7119,0.10214,1,250,0,-1,4.7737
26281,0,2.14E+05,53024,4.9679,0.022325,0,21589,0,-1,4.7922
26298,0,2.15E+05,53230,4.9157,0.0098906,0,7347,0,-1,4.7922
26295,0,2.15E+05,37877,4.8207,0.0089052,0,412,0,-1,4.7922
26276,0,2.15E+05,28898,4.8462,0.022643,0,3838,0,-1,4.7983
26286,0,2.15E+05,35804,4.8523,0.015471,0,20383,0,-1,4.7983
26297,0,2.15E+05,30841,4.9461,0.0256,0,198,0,-1,4.7983
26292,0,2.15E+05,14983,4.9988,0.13671,0,1323,0,-1,4.8228
26250,0,2.14E+05,28769,4.6604,0.062786,0,1.06E+05,0,-1,4.8351
26322,0,2.15E+05,15515,4.8269,0.17044,0,2414,0,-1,4.9946
26329,0,2.15E+05,15152,5.2373,0.15745,0,14634,0,-1,4.9946
26357,0,2.15E+05,10650,5.1296,0.22204,0,250,0,-1,5.1419
26364,0,2.15E+05,33228,5.356,0.098262,0,1665,0,-1,5.1603
26375,0,2.15E+05,2.17E+05,5.108,0.09099,0,10,0,-1,5.2033
26422,0,2.15E+05,1.98E+05,5.2808,0.038305,1,15,0,-1,5.418
26429,0,2.16E+05,54142,5.7484,0.024455,0,5042,0,-1,5.4855
26444,0,2.16E+05,68327,5.7683,0.025047,0,2954,0,-1,5.4917
26438,0,2.16E+05,1.12E+05,5.8313,0.026359,0,455,0,-1,5.5101
26439,0,2.16E+05,1.12E+05,5.7624,0.025871,0,1284,0,-1,5.5162
26448,0,2.16E+05,54448,5.3505,0.024916,0,1108,0,-1,5.5162
26449,0,2.16E+05,80325,5.6077,0.026424,0,1246,0,-1,5.5162
26451,0,2.16E+05,40073,5.8413,0.027594,0,276,0,-1,5.5162
26457,0,2.16E+05,1.65E+05,5.6248,0.026855,0,159,0,-1,5.5469
26459,0,2.16E+05,84238,5.8069,0.026005,0,992,0,-1,5.553
26462,0,2.16E+05,1.34E+05,5.414,0.027433,0,1634,0,-1,5.5776
26473,0,2.16E+05,91066,5.8997,0.028322,0,182,0,-1,5.5898
26522,0,2.16E+05,1.53E+05,6.2606,0.052101,0,617,0,-1,5.9764
26530,0,2.16E+05,12891,6.0989,0.24152,0,676,0,-1,5.9948
26566,0,2.17E+05,70870,6.1847,0.010612,0,1.53E+05,0,-1,6.1605
26579,0,2.17E+05,2.34E+05,6.1648,0.033725,1,25,0,-1,6.1789
26581,0,2.17E+05,53251,6.3749,0.013738,0,2106,0,-1,6.1789
26575,0,2.17E+05,65910,6.0632,0.010168,0,36974,0,-1,6.2709
26598,0,2.17E+05,56170,6.2962,0.0079306,0,22307,0,-1,0.024544
26603,0,2.17E+05,56325,6.5717,0.0066419,0,30661,0,-1,0.024544
26604,0,2.17E+05,62700,6.3837,0.008805,0,52680,0,-1,0.024544
26605,0,2.17E+05,75396,6.349,0.0091674,0,2781,0,-1,0.024544
26611,0,2.17E+05,69351,6.3939,0.010717,0,33398,0,-1,0.049087
26628,0,2.17E+05,66975,6.3748,0.030105,0,7683,0,-1,0.11658
26631,0,2.17E+05,1.97E+05,6.7225,0.068623,0,6,0,-1,0.1534
26637,0,2.17E+05,64458,6.743,0.020444,0,1.25E+05,0,-1,0.1534
26645,0,2.17E+05,30277,0.26446,0.0092525,0,180,0,-1,0.19021
26653,0,2.17E+05,57831,0.53603,0.014502,0,1.12E+08,0,-1,0.21476
26655,0,2.17E+05,1.25E+05,0.27433,0.035541,1,74,0,-1,0.22089
26658,0,2.17E+05,2.96E+05,0.28186,0.043686,0,11,0,-1,0.24544
26671,0,2.17E+05,58159,0.21669,0.013992,0,5.02E+06,0,-1,0.28225
26674,0,2.17E+05,59655,0.20706,0.014763,0,2.98E+05,0,-1,0.29452
26680,0,2.17E+05,33894,0.57037,0.037436,0,99,0,-1,0.31907
26681,0,2.17E+05,39070,0.51927,0.029899,0,185,0,-1,0.33134
26685,0,2.17E+05,54536,0.44559,0.019746,0,1.16E+07,0,-1,0.37429
26697,0,2.17E+05,54884,0.62981,0.024392,0,4.56E+05,0,-1,0.38043
26705,0,2.17E+05,48675,0.48297,0.018479,0,5.87E+05,0,-1,0.41111
26708,0,2.18E+05,51256,0.52704,0.010947,0,7.95E+06,0,-1,0.43565
26694,0,2.17E+05,34514,0.35568,0.021463,0,1423,0,-1,0.48474
26724,0,2.18E+05,42855,0.6177,0.00717,0,40570,0,-1,0.50928
26733,0,2.18E+05,46430,0.45084,0.012817,0,18863,0,-1,0.55837
26735,0,2.18E+05,51000,0.41702,0.006858,0,1.02E+06,0,-1,0.55837
26729,0,2.18E+05,28992,0.71646,0.018753,1,15,0,-1,0.55837
26732,0,2.18E+05,3.56E+05,0.68751,0.052142,2,9,0,-1,0.5645
26734,0,2.18E+05,48506,0.50198,0.0058128,0,1.22E+07,0,-1,0.57678
26761,0,2.18E+05,1.07E+05,0.72139,0.10009,0,259,0,-1,0.68722
26762,0,2.18E+05,1.65E+05,0.81167,0.038582,1,15,0,-1,0.68722
26772,0,2.18E+05,46587,0.80917,0.0080543,0,3.00E+05,0,-1,0.6995
26776,0,2.18E+05,29440,0.59994,0.014221,7,1395,0,-1,0.73017
26778,0,2.18E+05,34961,0.62026,0.0078528,0,198,0,-1,0.73017
26779,0,2.18E+05,36945,0.53722,0.0077814,0,6403,0,-1,0.73017
26780,0,2.18E+05,44856,0.74625,0.0079503,0,13546,0,-1,0.73017
26750,0,2.18E+05,31427,0.78003,0.01446,7,93978,0,-1,0.77926
26788,0,2.18E+05,42000,0.68667,0.0047427,0,52363,0,-1,0.77926
26793,0,2.18E+05,5575,0.93327,0.3062,0,356,0,-1,0.79767
26797,0,2.18E+05,3.05E+05,0.64101,0.0043035,2,424,0,-1,0.79767
26787,0,2.18E+05,1.06E+05,0.63233,0.011524,0,8375,0,-1,0.80381
26798,0,2.18E+05,45786,1.0975,0.0022926,0,2.02E+05,0,-1,0.82221
26816,0,2.18E+05,1.97E+05,1.1996,0.026371,1,2739,0,-1,0.88357
26821,0,2.18E+05,1440,0.74916,0.32155,0,1.66E+05,0,-1,0.90198
26828,0,2.18E+05,40822,0.97162,0.0034238,0,3451,0,-1,0.91425
26834,0,2.18E+05,1.80E+05,1.1706,0.046464,0,13,0,-1,0.92039
26823,0,2.18E+05,1.94E+05,0.85348,0.019293,2,23,0,-1,0.9388
26840,0,2.18E+05,40436,1.1681,0.0057485,0,681,0,-1,0.95107
26841,0,2.18E+05,42509,1.1614,0.005223,0,2352,0,-1,0.95107
26857,0,2.19E+05,6044.3,1.2258,0.32035,0,1754,0,-1,1.1167
26866,0,2.19E+05,29429,0.97106,0.050732,0,1.41E+05,0,-1,1.1781
26871,0,2.19E+05,29325,1.1601,0.050479,0,37763,0,-1,1.1781
26923,0,2.19E+05,34176,1.6228,0.0052716,0,1028,0,-1,1.3499
26917,0,2.19E+05,4861.6,1.5306,0.31194,0,918,0,-1,1.356
26921,0,2.19E+05,26250,1.394,0.0039185,0,32922,0,-1,1.3806
26922,0,2.19E+05,32058,1.5156,0.0046001,0,6648,0,-1,1.3806
26931,0,2.19E+05,28929,1.3926,0.0098449,0,9599,0,-1,1.4542
26944,0,2.19E+05,53089,1.5846,0.11055,1,44,0,-1,1.4972
26951,0,2.19E+05,29855,1.8452,0.015092,0,1920,0,-1,1.5585
26970,0,2.19E+05,26552,1.8747,0.0097064,0,3.37E+05,0,-1,1.6444
26988,0,2.19E+05,33002,1.6323,0.021635,0,196,0,-1,1.669
27003,0,2.20E+05,1.48E+05,1.8973,0.048445,1,16,0,-1,1.7242
26971,0,2.19E+05,28351,1.6416,0.012318,0,85237,0,-1,1.7426
27005,0,2.20E+05,31730,2.0825,0.0086999,0,93,0,-1,1.761
27010,0,2.20E+05,3.56E+05,1.6376,0.033535,0,8,0,-1,1.7794
27016,0,2.20E+05,27530,1.7507,0.010179,0,13698,0,-1,1.7917
27022,0,2.20E+05,31275,2.0538,0.010162,0,371,0,-1,1.8285
27029,0,2.20E+05,30798,1.6968,0.11521,0,269,0,-1,1.8653
27039,0,2.20E+05,29375,1.9659,0.013073,0,579,0,-1,1.8837
27038,0,2.20E+05,26100,2.099,0.010827,0,16832,0,-1,1.8837
27042,0,2.20E+05,22761,2.1053,0.13309,0,184,0,-1,1.9205
27050,0,2.20E+05,28414,1.8402,0.0094841,0,1411,0,-1,1.9512
27056,0,2.20E+05,26803,2.0237,0.0050618,0,4100,0,-1,2.0433
27110,0,2.20E+05,28430,2.1658,0.021972,0,335,0,-1,2.1967
27145,0,2.21E+05,26452,2.3967,0.057724,1,105,0,-1,2.3439
27147,0,2.21E+05,31720,2.447,0.073864,0,481,0,-1,2.3439
27158,0,2.21E+05,27075,2.2668,0.011626,0,132,0,-1,2.3685
27159,0,2.21E+05,31129,2.6512,0.028836,0,192,0,-1,2.3746
27161,0,2.21E+05,49891,2.5317,0.10126,1,144,0,-1,2.4114
27170,0,2.21E+05,1.78E+05,2.3285,0.032541,1,20,0,-1,2.4298
27188,0,2.21E+05,10405,2.6209,0.19443,0,570,0,-1,2.5219
27196,0,2.21E+05,24822,2.8555,0.13989,0,2411,0,-1,2.5648
27204,0,2.21E+05,2.75E+05,2.7761,0.019208,1,20,0,-1,2.5648
27211,0,2.21E+05,66300,2.7444,0.0023288,0,5105,0,-1,2.5955
27220,0,2.21E+05,27827,2.65,0.052829,0,300,0,-1,2.62
27216,0,2.21E+05,1.53E+05,2.5709,0.048564,2,3195,0,-1,2.62
27222,0,2.21E+05,39109,2.7343,0.095435,1,57,0,-1,2.62
27249,0,2.21E+05,21089,2.7067,0.11855,0,65528,0,-1,2.7673
27267,0,2.21E+05,30165,2.7566,0.087929,0,2555,0,-1,2.8103
27280,0,2.21E+05,39442,3.1227,0.090879,1,568,0,-1,2.8716
27283,0,2.21E+05,35466,3.1303,0.10217,0,72,0,-1,2.8716
27286,0,2.21E+05,26700,3.099,0.028594,0,224,0,-1,2.8839
27287,0,2.21E+05,29025,3.1648,0.033649,0,110,0,-1,2.8839
27288,0,2.22E+05,47814,2.8189,0.093775,0,55,0,-1,2.9084
27316,0,2.22E+05,1.09E+05,3.1204,0.076741,0,16,0,-1,3.0434
27324,0,2.22E+05,85744,3.1906,0.071021,0,341,0,-1,3.0802
27343,0,2.22E+05,2.07E+05,3.4662,0.018785,1,16,0,-1,3.1968
27369,0,2.22E+05,2.55E+05,3.5217,0.023967,0,29,0,-1,3.4054
27382,0,2.22E+05,10626,3.4604,0.27468,0,303,0,-1,3.4423
27405,0,2.22E+05,15463,3.7161,0.13492,0,4802,0,-1,3.5466
27455,0,2.23E+05,2.08E+05,4.1375,0.035526,0,17,0,-1,3.9147
27511,0,2.23E+05,4562.1,4.3074,0.33539,0,1592,0,-1,4.1786
27523,0,2.24E+05,9900.2,4.0916,0.17269,0,5.65E+05,0,-1,4.2583
27535,0,2.24E+05,10275,4.606,0.167,0,6.65E+06,0,-1,4.3197
27544,0,2.24E+05,5524.7,4.1839,0.32606,0,755,0,-1,4.3565
27556,0,2.24E+05,3.56E+05,4.4453,0.025337,1,22,0,-1,4.3626
27571,0,2.24E+05,10791,4.3412,0.16651,0,8.54E+06,0,-1,4.467
27573,0,2.24E+05,1794.9,4.4664,0.31041,0,5.76E+05,0,-1,4.467
27615,0,2.24E+05,2.25E+05,4.9393,0.0089884,2,13,0,-1,4.7124
27625,0,2.24E+05,26900,4.6834,0.022896,0,53,0,-1,4.7308
27621,0,2.24E+05,2.32E+05,5.0245,0.023396,1,43,0,-1,4.7676
27633,0,2.24E+05,36654,4.9663,0.10301,1,437,0,-1,4.7799
27624,0,2.24E+05,53008,4.7772,0.020124,0,32001,0,-1,4.786
27644,0,2.24E+05,53241,4.7508,0.010181,0,8401,0,-1,4.8044
27627,0,2.24E+05,35795,4.7299,0.016704,0,21499,0,-1,4.8106
27642,0,2.24E+05,30828,5.0077,0.023569,0,256,0,-1,4.8106
27634,0,2.24E+05,15008,4.6422,0.14209,0,807,0,-1,4.8167
27595,0,2.24E+05,28769,4.8537,0.062874,0,1.25E+05,0,-1,4.829
27674,0,2.25E+05,10886,5.1032,0.32501,0,139,0,-1,4.964
27686,0,2.25E+05,15105,5.2022,0.16045,0,16720,0,-1,5.0315
27704,0,2.25E+05,1.01E+05,5.4453,0.088638,0,20,0,-1,5.1112
27715,0,2.25E+05,33229,5.1607,0.10373,0,2631,0,-1,5.1726
27741,0,2.25E+05,1.04E+05,5.2918,0.10132,0,3,0,-1,5.3444
27753,0,2.25E+05,1.07E+05,5.6391,0.02897,0,35,0,-1,5.4057
27749,0,2.25E+05,2.78E+05,5.6048,0.01772,1,19,0,-1,5.4057
27762,0,2.26E+05,54082,5.5281,0.024543,0,3063,0,-1,5.4855
27773,0,2.26E+05,68368,5.3777,0.025447,0,1499,0,-1,5.4978
27768,0,2.26E+05,1.12E+05,5.6181,0.02511,0,276,0,-1,5.5101
27770,0,2.26E+05,1.12E+05,5.4237,0.025688,0,850,0,-1,5.5101
27776,0,2.26E+05,80344,5.6029,0.026761,0,1391,0,-1,5.5101
27777,0,2.26E+05,40125,5.5221,0.02718,0,314,0,-1,5.5101
27785,0,2.26E+05,1.65E+05,5.529,0.028149,0,235,0,-1,5.5407
27788,0,2.26E+05,84254,5.7347,0.025855,0,1229,0,-1,5.553
27792,0,2.26E+05,1.34E+05,5.6364,0.027623,0,2406,0,-1,5.5837
27794,0,2.26E+05,1.30E+05,5.7775,0.030494,0,110,0,-1,5.5837
27803,0,2.26E+05,91080,5.5097,0.027726,0,228,0,-1,5.5837
27905,0,2.27E+05,70350,6.2765,0.019898,1,537,0,-1,6.1114
27918,0,2.27E+05,67500,6.0335,0.023476,0,4421,0,-1,6.185
27917,0,2.27E+05,65901,6.4554,0.011216,0,7354,0,-1,6.2402
27933,0,2.27E+05,63641,6.4168,0.0089249,0,40002,0,-1,6.2648
27936,0,2.27E+05,56186,6.584,0.0081764,0,14899,0,-1,0
27940,0,2.27E+05,56325,6.1584,0.0062532,0,28718,0,-1,0
27941,0,2.27E+05,62700,6.5669,0.0085704,0,62414,0,-1,0
27943,0,2.27E+05,75384,6.3678,0.009119,0,3716,0,-1,0
27942,0,2.27E+05,69675,6.4542,0.012189,0,1.13E+05,0,-1,0.042951
27953,0,2.27E+05,67425,6.3087,0.015629,0,2840,0,-1,0.042951
27973,0,2.27E+05,66794,6.2648,0.031891,0,8976,0,-1,0.13499
27988,0,2.27E+05,30283,0.43592,0.010649,0,220,0,-1,0.19021
27996,0,2.27E+05,57900,0.11473,0.01465,0,1.04E+08,0,-1,0.21476
28009,0,2.27E+05,58168,0.29792,0.014371,0,9.15E+06,0,-1,0.29452
28027,0,2.27E+05,39070,0.46921,0.030194,0,158,0,-1,0.33134
28028,0,2.27E+05,54496,0.67804,0.019806,0,5.94E+06,0,-1,0.37429
28044,0,2.27E+05,54825,0.45276,0.02052,0,7.57E+05,0,-1,0.38043
28037,0,2.27E+05,38061,0.70494,0.022037,0,388,0,-1,0.3927
28054,0,2.27E+05,51355,0.36712,0.01139,0,9.94E+06,0,-1,0.41724
28045,0,2.28E+05,34517,0.45566,0.020428,0,1592,0,-1,0.49087
28074,0,2.28E+05,42900,0.67577,0.0071979,0,48129,0,-1,0.50928
28086,0,2.28E+05,46426,0.39201,0.0070709,0,3.97E+05,0,-1,0.55223
28087,0,2.28E+05,51300,0.73349,0.0065978,0,2.84E+06,0,-1,0.55223
28094,0,2.28E+05,51000,0.60328,0.0086394,0,7.71E+05,0,-1,0.55223
28101,0,2.28E+05,44883,0.80393,0.007239,0,1.54E+05,0,-1,0.58291
28105,0,2.28E+05,48340,0.61969,0.0034342,0,1.37E+07,0,-1,0.59518
28119,0,2.28E+05,1.05E+05,0.67809,0.10101,0,1676,0,-1,0.69336
28128,0,2.28E+05,46346,1.0282,0.0081472,0,56721,0,-1,0.6995
28127,0,2.28E+05,42825,0.88693,0.011088,0,1452,0,-1,0.6995
28124,0,2.28E+05,1.05E+05,0.74602,0.011248,0,667,0,-1,0.70563
28135,0,2.28E+05,36931,0.58851,0.0072503,0,2460,0,-1,0.71177
28133,0,2.28E+05,29658,0.90658,0.011091,7,258,0,-1,0.71177
28120,0,2.28E+05,1.31E+05,0.85353,0.072213,0,6,0,-1,0.7179
28122,0,2.28E+05,31620,0.57617,0.010688,7,11829,0,-1,0.7179
28132,0,2.28E+05,46425,0.60893,0.0064554,0,35104,0,-1,0.75472
28145,0,2.28E+05,45313,1.0723,0.0056555,0,5865,0,-1,0.79153
28150,0,2.28E+05,5573.7,0.84779,0.31256,0,453,0,-1,0.79767
28144,0,2.28E+05,1.06E+05,0.58528,0.010038,0,8311,0,-1,0.80381
28157,0,2.28E+05,45825,0.66856,0.00084369,0,2.39E+05,0,-1,0.81608
28149,0,2.28E+05,42009,0.70583,0.0030397,0,94877,0,-1,0.81608
28174,0,2.28E+05,1.95E+05,1.1601,0.026577,1,721,0,-1,0.88971
28175,0,2.28E+05,1.95E+05,0.94546,0.024143,1,2372,0,-1,0.88971
28172,0,2.28E+05,41145,0.9948,0.00085534,0,8677,0,-1,0.90198
28193,0,2.28E+05,42521,0.99981,0.0083082,0,12557,0,-1,0.9572
28235,0,2.29E+05,98432,0.99927,0.047977,0,119,0,-1,1.1474
28231,0,2.29E+05,29429,1.4206,0.050463,0,1.39E+05,0,-1,1.1842
28232,0,2.29E+05,29325,1.1163,0.050078,0,34086,0,-1,1.1842
28294,0,2.29E+05,4920.2,1.3077,0.3043,0,2669,0,-1,1.3622
28298,0,2.29E+05,34174,1.471,0.0043002,0,1036,0,-1,1.4051
28296,0,2.29E+05,26250,1.4442,0.003489,0,25401,0,-1,1.4051
28297,0,2.29E+05,32061,1.3848,0.003957,0,6577,0,-1,1.4051
28310,0,2.29E+05,28950,1.5984,0.011067,0,1829,0,-1,1.4542
28332,0,2.29E+05,29854,1.8222,0.014694,0,3070,0,-1,1.5585
28342,0,2.29E+05,26551,1.7615,0.0092875,0,2.98E+05,0,-1,1.626
28351,0,2.29E+05,38846,1.5983,0.024545,0,98,0,-1,1.626
28355,0,2.29E+05,33001,1.5953,0.021558,0,174,0,-1,1.669
28343,0,2.29E+05,28342,1.6808,0.013,0,1.17E+05,0,-1,1.7487
28371,0,2.30E+05,31725,1.5974,0.0094161,0,53,0,-1,1.7671
28361,0,2.30E+05,1.12E+05,2.0242,0.049626,0,35,0,-1,1.7671
28379,0,2.30E+05,29289,1.9013,0.0074599,0,145,0,-1,1.7671
28378,0,2.30E+05,27564,1.722,0.009669,0,12696,0,-1,1.804
28384,0,2.30E+05,31275,1.9031,0.010555,0,332,0,-1,1.8408
28396,0,2.30E+05,34369,1.6944,0.016673,0,31,0,-1,1.8469
28394,0,2.30E+05,30896,2.0918,0.1132,0,79,0,-1,1.853
28405,0,2.30E+05,29367,1.9233,0.010182,0,532,0,-1,1.8776
28406,0,2.30E+05,1.05E+05,2.0061,0.020385,1,253,0,-1,1.9083
28412,0,2.30E+05,22747,2.0172,0.13875,0,226,0,-1,1.9267
28428,0,2.30E+05,28418,2.112,0.0084023,0,1330,0,-1,1.9451
28415,0,2.30E+05,79646,1.9472,0.054902,0,63,0,-1,1.9574
28437,0,2.30E+05,26802,1.8466,0.0047409,0,5019,0,-1,2.0494
28467,0,2.30E+05,28425,2.2246,0.024317,0,68,0,-1,2.1905
28499,0,2.31E+05,26522,2.1641,0.060471,0,2444,0,-1,2.3439
28501,0,2.31E+05,31788,2.5275,0.076024,0,380,0,-1,2.3439
28509,0,2.31E+05,56175,2.2,0.07223,1,46,0,-1,2.3991
28531,0,2.31E+05,17238,2.7865,0.17538,0,99,0,-1,2.4912
28547,0,2.31E+05,63750,2.7071,0.0087656,0,781,0,-1,2.5096
28540,0,2.31E+05,46869,2.7886,0.051659,0,261,0,-1,2.5157
28542,0,2.31E+05,10387,2.6008,0.16931,0,712,0,-1,2.5219
28546,0,2.31E+05,59925,2.4642,0.0059346,0,23428,0,-1,2.528
28550,0,2.31E+05,48743,2.5092,0.095327,1,132,0,-1,2.5525
28552,0,2.31E+05,24916,2.7709,0.13991,0,733,0,-1,2.5587
28563,0,2.31E+05,66225,2.9,0.0043129,0,6397,0,-1,2.5832
28564,0,2.31E+05,1.55E+05,2.6225,0.052012,2,1817,0,-1,2.62
28573,0,2.31E+05,46469,2.8382,0.073838,0,120,0,-1,2.6384
28588,0,2.31E+05,1.24E+05,2.5708,0.036377,0,179,0,-1,2.6937
28584,0,2.31E+05,19925,2.8553,0.12327,0,3.28E+05,0,-1,2.7366
28596,0,2.31E+05,58050,2.767,0.01299,0,147,0,-1,2.7428
28601,0,2.31E+05,30226,2.9639,0.08731,0,1691,0,-1,2.7673
28609,0,2.31E+05,37498,2.7621,0.084364,1,633,0,-1,2.8041
28620,0,2.31E+05,27150,2.7532,0.11328,1,7056,0,-1,2.8777
28633,0,2.31E+05,47784,2.9582,0.0963,1,95,0,-1,2.9084
28655,0,2.32E+05,1.07E+05,3.1873,0.072469,0,38,0,-1,3.0434
28660,0,2.32E+05,83817,2.9615,0.064865,0,131,0,-1,3.0864
28751,0,2.33E+05,2.05E+05,3.6371,0.025878,1,24,0,-1,3.5895
28857,0,2.33E+05,4566.4,4.337,0.32939,0,1449,0,-1,4.1847
28889,0,2.34E+05,5543.3,4.5712,0.32697,0,664,0,-1,4.3258
28888,0,2.34E+05,10308,4.3166,0.16743,0,3.24E+06,0,-1,4.3565
28905,0,2.34E+05,10838,4.4447,0.17113,0,2.16E+07,0,-1,4.467
28910,0,2.34E+05,1793.3,4.7181,0.30463,0,7.30E+05,0,-1,4.467
28940,0,2.34E+05,28425,4.817,0.0325,0,435,0,-1,4.6756
28941,0,2.34E+05,30576,4.5939,0.03205,0,196,0,-1,4.6817
28964,0,2.34E+05,52994,4.9395,0.018115,0,2134,0,-1,4.7553
28965,0,2.34E+05,26823,4.7121,0.036965,0,65,0,-1,4.7553
28961,0,2.34E+05,12743,4.6887,0.20079,0,237,0,-1,4.7615
28970,0,2.34E+05,30616,4.5765,0.044064,0,79,0,-1,4.7676
28960,0,2.34E+05,52125,4.7811,0.021791,0,5.95E+05,0,-1,4.7676
28967,0,2.34E+05,36294,4.8001,0.057484,1,180,0,-1,4.7676
28971,0,2.34E+05,36450,4.7593,0.10238,1,446,0,-1,4.7676
28977,0,2.34E+05,53296,4.774,0.0096238,0,1671,0,-1,4.7922
28966,0,2.34E+05,35795,4.725,0.01613,0,30853,0,-1,4.829
28963,0,2.34E+05,15046,5.0612,0.15711,0,1120,0,-1,4.829
28930,0,2.34E+05,28756,4.9466,0.053765,0,76365,0,-1,4.829
29002,0,2.35E+05,10857,4.9923,0.18125,0,3049,0,-1,4.964
29001,0,2.35E+05,15472,5.0338,0.16984,0,5343,0,-1,5.0069
29042,0,2.35E+05,33225,5.2523,0.10458,0,3563,0,-1,5.1603
29081,0,2.35E+05,47100,5.4417,0.022333,0,608,0,-1,5.3689
